time,station,cglo,cglo_flag,chim,chim_flag,dd,dd_flag,ddx,ddx_flag,ff,ffam,ffam_flag,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so,so_flag,tb10,tb10_flag,tb20,tb20_flag,tb50,tb50_flag,tl,tl_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,ts,ts_flag,tsmax,tsmax_flag,tsmin,tsmin_flag,zeitx,zeitx_flag
2019-06-27T11:00+00:00,5904,854,12,229,12,311,12,300,12,4.5,4.9,12,12,8.3,12,994.1,12,,,46,12,0.0,12,0,12,,,600,12,26.4,12,24.8,12,23.5,12,32.6,12,32.7,12,32.4,12,45.3,12,45.4,12,44.9,12,57,12
2019-06-27T11:10+00:00,5904,860,12,222,12,312,12,323,12,3.7,3.9,12,12,8.0,12,994.0,12,,,45,12,0.0,12,0,12,,,600,12,26.5,12,24.8,12,23.5,12,32.7,12,32.7,12,32.4,12,45.2,12,45.7,12,45.2,12,2,12
2019-06-27T11:20+00:00,5904,854,12,226,12,301,12,304,12,3.5,3.7,12,12,8.4,12,993.9,12,,,46,12,0.0,12,0,12,,,600,12,26.6,12,24.8,12,23.5,12,32.9,12,33.0,12,32.8,12,45.6,12,45.7,12,45.3,12,19,12
2019-06-27T11:30+00:00,5904,853,12,226,12,336,12,351,12,4.7,5.0,12,12,8.4,12,993.8,12,,,46,12,0.0,12,0,12,,,600,12,26.7,12,24.8,12,23.5,12,32.8,12,32.8,12,32.7,12,45.4,12,45.4,12,45.0,12,23,12
2019-06-27T11:40+00:00,5904,849,12,231,12,316,12,322,12,2.0,2.4,12,12,6.7,12,993.7,12,,,47,12,0.0,12,0,12,,,600,12,26.8,12,24.8,12,23.5,12,33.1,12,33.1,12,32.8,12,46.1,12,46.2,12,45.3,12,30,12
2019-06-27T11:50+00:00,5904,841,12,238,12,313,12,295,12,3.9,4.2,12,12,8.5,12,993.7,12,,,45,12,0.0,12,0,12,,,600,12,26.9,12,24.8,12,23.5,12,33.0,12,33.1,12,32.9,12,44.4,12,46.0,12,44.4,12,40,12
2019-06-27T12:00+00:00,5904,835,12,241,12,318,12,329,12,3.5,3.7,12,12,7.1,12,993.6,12,,,46,12,0.0,12,0,12,,,600,12,27.0,12,24.9,12,23.5,12,33.1,12,33.1,12,32.8,12,44.7,12,45.1,12,44.6,12,50,12
2019-06-27T12:10+00:00,5904,849,12,251,12,315,12,271,12,4.0,4.6,12,12,6.9,12,993.4,12,,,45,12,0.0,12,0,12,,,600,12,27.1,12,24.9,12,23.5,12,33.1,12,33.4,12,33.1,12,45.3,12,45.4,12,45.0,12,0,12
2019-06-27T12:20+00:00,5904,834,12,251,12,301,12,290,12,3.9,4.1,12,12,8.4,12,993.4,12,,,45,12,0.0,12,0,12,,,600,12,27.1,12,24.9,12,23.5,12,33.5,12,33.6,12,33.1,12,45.9,12,45.9,12,45.0,12,15,12
2019-06-27T12:30+00:00,5904,840,12,258,12,317,12,299,12,3.8,4.0,12,12,8.3,12,993.3,12,,,44,12,0.0,12,0,12,,,600,12,27.3,12,24.9,12,23.5,12,33.5,12,33.8,12,33.5,12,45.0,12,45.8,12,45.0,12,26,12
2019-06-27T12:40+00:00,5904,842,12,409,11,325,12,336,12,3.4,3.7,12,12,6.8,12,993.0,12,,,46,12,0.0,12,0,12,,,600,12,27.3,12,25.0,12,23.5,12,33.6,12,33.6,12,33.4,12,45.4,12,45.4,12,45.0,12,38,12
2019-06-27T12:50+00:00,5904,842,12,274,12,322,12,355,12,4.3,4.7,12,12,9.4,12,992.8,12,,,44,12,0.0,12,0,12,,,600,12,27.4,12,25.0,12,23.5,12,33.8,12,33.9,12,33.7,12,45.4,12,46.4,12,45.1,12,47,12
2019-06-27T13:00+00:00,5904,783,12,247,12,331,12,317,12,3.9,4.1,12,12,8.2,12,992.7,12,,,45,12,0.0,12,0,12,,,593,12,27.5,12,25.0,12,23.5,12,33.9,12,33.9,12,33.8,12,45.0,12,45.5,12,44.6,12,52,12
2019-06-27T13:10+00:00,5904,632,12,239,11,7,12,339,12,5.4,5.6,12,12,9.9,12,992.4,12,,,47,12,0.0,12,0,12,,,490,12,27.6,12,25.1,12,23.5,12,32.9,12,33.7,12,32.8,12,40.2,12,44.4,12,40.2,12,1,12
2019-06-27T13:20+00:00,5904,744,12,226,12,3,12,357,12,4.8,4.9,12,12,8.7,12,992.3,12,,,47,12,0.0,12,0,12,,,600,12,27.6,12,25.1,12,23.5,12,32.9,12,33.1,12,32.9,12,41.3,12,41.3,12,40.0,12,11,12
2019-06-27T13:30+00:00,5904,726,12,215,12,8,12,13,12,4.6,4.8,12,12,8.5,12,992.3,12,,,47,12,0.0,12,0,12,,,599,12,27.7,12,25.1,12,23.5,12,33.0,12,33.1,12,32.8,12,42.5,12,42.5,12,41.6,12,22,12
2019-06-27T13:40+00:00,5904,546,12,226,22,1,12,360,12,4.5,4.7,12,12,7.5,12,992.4,12,,,48,12,0.0,12,0,12,,,416,12,27.8,12,25.1,12,23.5,12,32.8,12,33.2,12,32.8,12,40.6,12,42.6,12,40.6,12,34,12
2019-06-27T13:50+00:00,5904,366,12,229,12,358,12,359,12,4.0,4.2,12,12,7.4,12,992.2,12,,,48,12,0.0,12,0,12,,,458,12,27.8,12,25.2,12,23.5,12,32.3,12,32.7,12,32.3,12,38.6,12,40.0,12,38.6,12,45,12
2019-06-27T14:00+00:00,5904,320,12,210,12,353,12,350,12,4.7,4.8,12,12,9.4,12,992.2,12,,,49,12,0.0,12,0,12,,,591,12,27.9,12,25.2,12,23.5,12,31.9,12,32.4,12,31.9,12,36.2,12,38.5,12,36.2,12,57,12
2019-06-27T14:10+00:00,5904,471,12,256,12,349,12,338,12,4.0,4.2,12,12,10.6,12,992.3,12,,,48,12,0.0,12,0,12,,,600,12,27.9,12,25.2,12,23.5,12,32.2,12,32.3,12,31.9,12,37.2,12,37.2,12,35.7,12,3,12
2019-06-27T14:20+00:00,5904,573,12,249,12,353,12,1,12,4.1,4.3,12,12,6.9,12,992.3,12,,,46,12,0.0,12,0,12,,,600,12,27.9,12,25.3,12,23.5,12,32.4,12,32.4,12,32.1,12,38.9,12,38.9,12,37.5,12,14,12
2019-06-27T14:30+00:00,5904,567,12,224,12,3,12,17,12,4.1,4.3,12,12,8.3,12,992.3,12,,,45,12,0.0,12,0,12,,,566,12,28.0,12,25.3,12,23.5,12,32.3,12,32.6,12,32.3,12,39.8,12,40.2,12,39.2,12,24,12
2019-06-27T14:40+00:00,5904,534,12,208,12,359,12,360,12,4.4,4.7,12,12,9.0,12,992.2,12,,,46,12,0.0,12,0,12,,,553,12,28.0,12,25.3,12,23.5,12,32.4,12,32.4,12,32.1,12,39.5,12,39.5,12,38.8,12,31,12
2019-06-27T14:50+00:00,5904,530,12,198,12,349,12,22,12,5.0,5.2,12,12,9.0,12,992.3,12,,,45,12,0.0,12,0,12,,,600,12,28.0,12,25.3,12,23.5,12,32.2,12,32.5,12,32.2,12,38.9,12,39.6,12,38.9,12,49,12
2019-06-27T15:00+00:00,5904,381,12,191,11,352,12,350,12,5.7,5.8,12,12,10.8,12,992.2,12,,,45,12,0.0,12,0,12,,,396,12,28.0,12,25.4,12,23.5,12,31.8,12,32.3,12,31.8,12,37.4,12,38.8,12,37.4,12,54,12
2019-06-27T15:10+00:00,5904,322,12,182,12,348,12,349,12,4.1,4.3,12,12,8.3,12,992.1,12,,,45,12,0.0,12,0,12,,,347,12,28.1,12,25.4,12,23.5,12,31.6,12,31.7,12,31.5,12,36.5,12,37.4,12,36.4,12,9,12
2019-06-27T15:20+00:00,5904,417,12,185,12,354,12,345,12,5.7,5.8,12,12,9.6,12,991.9,12,,,44,12,0.0,12,0,12,,,546,12,28.1,12,25.4,12,23.5,12,31.6,12,31.7,12,31.4,12,36.6,12,36.8,12,36.2,12,10,12
2019-06-27T15:30+00:00,5904,431,12,162,12,358,12,343,12,5.5,5.7,12,12,10.9,12,991.8,12,,,43,12,0.0,12,0,12,,,577,12,28.1,12,25.5,12,23.5,12,31.5,12,31.6,12,31.5,12,34.3,12,36.6,12,34.3,12,22,12
2019-06-27T15:40+00:00,5904,381,12,154,12,359,12,359,12,5.6,5.9,12,12,10.1,12,991.8,12,,,41,12,0.0,12,0,12,,,543,12,28.1,12,25.5,12,23.5,12,31.4,12,31.7,12,31.4,12,31.7,12,33.9,12,31.7,12,32,12
2019-06-27T15:50+00:00,5904,281,12,145,11,4,12,354,12,5.9,6.1,12,12,10.2,12,991.9,12,,,42,12,0.0,12,0,12,,,424,12,28.1,12,25.5,12,23.5,12,31.1,12,31.3,12,31.0,12,30.5,12,31.5,12,30.5,12,46,12
2019-06-27T16:00+00:00,5904,312,12,138,12,357,12,15,12,5.3,5.5,12,12,10.1,12,992.1,12,,,42,12,0.0,12,0,12,,,496,12,28.1,12,25.6,12,23.5,12,31.3,12,31.3,12,31.1,12,29.9,12,30.4,12,29.9,12,51,12
2019-06-27T16:10+00:00,5904,365,12,135,12,14,12,27,12,4.4,4.8,12,12,9.1,12,992.4,12,,,35,12,0.0,12,0,12,,,600,12,28.1,12,25.6,12,23.5,12,31.0,12,31.4,12,31.0,12,29.6,12,29.9,12,29.6,12,6,12
2019-06-27T16:20+00:00,5904,337,12,115,12,28,12,27,12,5.6,5.8,12,12,9.8,12,992.5,12,,,34,12,0.0,12,0,12,,,600,12,28.0,12,25.6,12,23.5,12,30.4,12,30.9,12,30.4,12,29.4,12,29.5,12,29.4,12,10,12
2019-06-27T16:30+00:00,5904,308,12,104,12,33,12,46,12,4.0,4.2,12,12,8.3,12,992.6,12,,,32,12,0.0,12,0,12,,,600,12,28.0,12,25.6,12,23.5,12,30.1,12,30.4,12,30.1,12,28.4,12,29.3,12,28.4,12,20,12
2019-06-27T16:40+00:00,5904,270,12,98,12,36,12,26,12,4.8,4.8,12,12,8.0,12,992.6,12,,,33,12,0.0,12,0,12,,,600,12,28.0,12,25.6,12,23.5,12,29.9,12,30.1,12,29.9,12,27.8,12,28.3,12,27.8,12,32,12
2019-06-27T16:50+00:00,5904,264,12,92,12,32,12,41,12,3.9,4.0,12,12,7.2,12,992.6,12,,,33,12,0.0,12,0,12,,,600,12,27.9,12,25.7,12,23.6,12,29.7,12,29.9,12,29.7,12,27.4,12,27.7,12,27.4,12,41,12
2019-06-27T17:00+00:00,5904,233,12,84,12,13,12,21,12,3.7,3.8,12,12,7.1,12,992.7,12,,,35,12,0.0,12,0,12,,,600,12,27.9,12,25.7,12,23.6,12,29.6,12,29.8,12,29.6,12,26.9,12,27.3,12,26.9,12,59,12
2019-06-27T17:10+00:00,5904,193,12,86,12,6,12,360,12,4.4,4.7,12,12,8.5,12,992.7,12,,,31,12,0.0,12,0,12,,,596,12,27.8,12,25.7,12,23.6,12,29.5,12,29.6,12,29.5,12,26.7,12,26.9,12,26.7,12,5,12
2019-06-27T17:20+00:00,5904,183,12,71,12,360,12,19,12,5.1,5.3,12,12,9.8,12,992.7,12,,,31,12,0.0,12,0,12,,,600,12,27.8,12,25.8,12,23.6,12,29.2,12,29.5,12,29.2,12,26.3,12,26.7,12,26.3,12,12,12
2019-06-27T17:30+00:00,5904,160,12,58,12,359,12,346,12,4.5,4.8,12,12,9.2,12,992.7,12,,,30,12,0.0,12,0,12,,,600,12,27.7,12,25.8,12,23.6,12,29.1,12,29.3,12,29.1,12,25.9,12,26.3,12,25.9,12,20,12
2019-06-27T17:40+00:00,5904,136,12,48,12,353,12,341,12,5.1,5.3,12,12,9.0,12,992.7,12,,,29,12,0.0,12,0,12,,,600,12,27.7,12,25.8,12,23.6,12,28.9,12,29.1,12,28.9,12,25.3,12,25.7,12,25.3,12,38,12
2019-06-27T17:50+00:00,5904,109,12,41,12,5,12,17,12,4.8,5.0,12,12,8.7,12,992.7,12,,,30,12,0.0,12,0,12,,,600,12,27.6,12,25.8,12,23.6,12,28.5,12,28.9,12,28.5,12,24.9,12,25.3,12,24.9,12,48,12
2019-06-27T18:00+00:00,5904,89,12,37,12,4,12,13,12,3.8,4.0,12,12,8.0,12,992.9,12,,,31,12,0.0,12,0,12,,,600,12,27.6,12,25.8,12,23.6,12,28.1,12,28.4,12,28.1,12,24.1,12,24.9,12,24.1,12,50,12
2019-06-27T18:10+00:00,5904,71,12,31,12,2,12,15,12,5.1,5.3,12,12,9.8,12,992.9,12,,,26,12,0.0,12,0,12,,,600,12,27.5,12,25.8,12,23.6,12,27.8,12,27.9,12,27.8,12,24.0,12,24.0,12,23.9,12,6,12
2019-06-27T18:20+00:00,5904,52,12,26,12,360,12,353,12,4.1,4.3,12,12,8.4,12,993.0,12,,,26,12,0.0,12,0,12,,,600,12,27.4,12,25.8,12,23.6,12,27.6,12,27.9,12,27.6,12,23.4,12,24.0,12,23.4,12,10,12
2019-06-27T18:30+00:00,5904,32,12,21,12,352,12,351,12,5.3,5.5,12,12,10.2,12,993.0,12,,,24,12,0.0,12,0,12,,,307,12,27.4,12,25.8,12,23.6,12,27.4,12,27.6,12,27.4,12,23.1,12,23.4,12,23.0,12,25,12
2019-06-27T18:40+00:00,5904,14,12,14,11,348,12,14,12,4.3,4.4,12,12,7.8,12,993.2,12,,,25,12,0.0,12,0,12,,,0,12,27.3,12,25.8,12,23.7,12,27.1,12,27.4,12,27.1,12,22.5,12,23.1,12,22.5,12,30,12
2019-06-27T18:50+00:00,5904,9,12,9,11,347,12,343,12,5.8,5.9,12,12,9.5,12,993.3,12,,,24,12,0.0,12,0,12,,,0,12,27.2,12,25.8,12,23.7,12,27.0,12,27.1,12,26.9,12,22.3,12,22.4,12,22.2,12,44,12
2019-06-27T19:00+00:00,5904,5,12,5,11,345,12,359,12,5.2,5.3,12,12,8.9,12,993.4,12,,,25,12,0.0,12,0,12,,,0,12,27.2,12,25.8,12,23.7,12,26.8,12,27.0,12,26.8,12,21.9,12,22.5,12,21.9,12,50,12
2019-06-27T19:10+00:00,5904,1,12,1,11,346,12,349,12,5.0,5.1,12,12,7.5,12,993.6,12,,,25,12,0.0,12,0,12,,,0,12,27.1,12,25.9,12,23.7,12,26.6,12,26.6,12,26.5,12,21.0,12,21.8,12,21.0,12,7,12
2019-06-27T19:20+00:00,5904,0,11,0,11,347,12,356,12,4.6,4.7,12,12,9.5,12,993.8,12,,,25,12,0.0,12,0,12,,,0,12,27.0,12,25.9,12,23.7,12,26.4,12,26.6,12,26.4,12,20.9,12,21.1,12,20.8,12,18,12
2019-06-27T19:30+00:00,5904,0,11,0,11,348,12,357,12,4.4,4.6,12,12,8.2,12,994.0,12,,,26,12,0.0,12,0,12,,,0,12,27.0,12,25.8,12,23.7,12,26.0,12,26.4,12,26.0,12,20.4,12,21.0,12,20.4,12,21,12
2019-06-27T19:40+00:00,5904,0,11,0,11,348,12,327,12,4.1,4.2,12,12,8.4,12,994.3,12,,,26,12,0.0,12,0,12,,,0,12,26.9,12,25.8,12,23.7,12,25.6,12,25.9,12,25.6,12,20.2,12,20.5,12,20.2,12,38,12
2019-06-27T19:50+00:00,5904,0,11,0,11,348,12,349,12,4.6,4.7,12,12,7.8,12,994.4,12,,,25,12,0.0,12,0,12,,,0,12,26.8,12,25.8,12,23.7,12,25.6,12,25.6,12,25.5,12,19.7,12,20.1,12,19.7,12,47,12
2019-06-27T20:00+00:00,5904,0,11,0,11,348,12,355,12,6.1,6.2,12,12,9.7,12,994.6,12,,,24,12,0.0,12,0,12,,,0,12,26.7,12,25.8,12,23.7,12,25.5,12,25.6,12,25.5,12,20.2,12,20.2,12,19.7,12,57,12
2019-06-27T20:10+00:00,5904,0,11,0,11,347,12,341,12,6.2,6.3,12,12,10.9,12,994.7,12,,,24,12,0.0,12,0,12,,,0,12,26.7,12,25.8,12,23.7,12,25.3,12,25.6,12,25.3,12,20.1,12,20.3,12,20.1,12,5,12
2019-06-27T20:20+00:00,5904,0,11,0,11,340,12,347,12,6.7,6.9,12,12,13.0,12,994.7,12,,,23,12,0.0,12,0,12,,,0,12,26.6,12,25.8,12,23.7,12,25.4,12,25.4,12,25.3,12,20.1,12,20.1,12,19.9,12,19,12
2019-06-27T20:30+00:00,5904,0,11,0,11,336,12,347,12,6.2,6.3,12,12,11.2,12,994.8,12,,,23,12,0.0,12,0,12,,,0,12,26.5,12,25.8,12,23.7,12,25.2,12,25.4,12,25.2,12,20.2,12,20.2,12,20.0,12,23,12
2019-06-27T20:40+00:00,5904,0,11,0,11,337,12,338,12,5.6,5.7,12,12,10.0,12,994.9,12,,,24,12,0.0,12,0,12,,,0,12,26.4,12,25.8,12,23.7,12,24.9,12,25.2,12,24.9,12,19.7,12,20.2,12,19.7,12,33,12
2019-06-27T20:50+00:00,5904,0,11,0,11,337,12,347,12,5.8,5.8,12,12,10.0,12,995.0,12,,,25,12,0.0,12,0,12,,,0,12,26.4,12,25.8,12,23.7,12,24.7,12,24.9,12,24.7,12,19.5,12,19.7,12,19.5,12,45,12
2019-06-27T21:00+00:00,5904,0,11,0,11,340,12,333,12,6.4,6.5,12,12,10.5,12,995.2,12,,,26,12,0.0,12,0,12,,,0,12,26.3,12,25.8,12,23.8,12,24.6,12,24.7,12,24.5,12,19.4,12,19.4,12,19.2,12,51,12
2019-06-27T21:10+00:00,5904,0,11,0,11,339,12,345,12,5.4,5.4,12,12,9.9,12,995.2,12,,,28,12,0.0,12,0,12,,,0,12,26.3,12,25.8,12,23.8,12,24.3,12,24.6,12,24.3,12,18.9,12,19.4,12,18.9,12,0,12
2019-06-27T21:20+00:00,5904,0,11,0,11,336,12,341,12,5.6,5.7,12,12,9.2,12,995.4,12,,,28,12,0.0,12,0,12,,,0,12,26.2,12,25.8,12,23.8,12,24.2,12,24.2,12,24.1,12,18.7,12,19.0,12,18.7,12,12,12
2019-06-27T21:30+00:00,5904,0,11,0,11,337,12,333,12,5.4,5.5,12,12,10.2,12,995.5,12,,,30,12,0.0,12,0,12,,,0,12,26.1,12,25.8,12,23.8,12,23.9,12,24.1,12,23.9,12,18.8,12,19.0,12,18.7,12,27,12
2019-06-27T21:40+00:00,5904,0,11,0,11,344,12,341,12,5.2,5.3,12,12,8.9,12,995.5,12,,,30,12,0.0,12,0,12,,,0,12,26.0,12,25.7,12,23.8,12,23.8,12,23.9,12,23.8,12,19.1,12,19.1,12,18.8,12,32,12
2019-06-27T21:50+00:00,5904,0,11,0,11,343,12,342,12,6.0,6.1,12,12,10.9,12,995.6,12,,,31,12,0.0,12,0,12,,,0,12,26.0,12,25.7,12,23.8,12,23.5,12,23.7,12,23.5,12,18.7,12,19.1,12,18.7,12,49,12
2019-06-27T22:00+00:00,5904,0,11,0,11,339,12,327,12,5.5,5.6,12,12,9.8,12,995.6,12,,,32,12,0.0,12,0,12,,,0,12,25.9,12,25.7,12,23.8,12,23.4,12,23.5,12,23.4,12,18.7,12,19.0,12,18.7,12,51,12
2019-06-27T22:10+00:00,5904,0,11,0,11,334,12,334,12,5.6,5.7,12,12,10.3,12,995.7,12,,,33,12,0.0,12,0,12,,,0,12,25.9,12,25.7,12,23.8,12,23.2,12,23.3,12,23.1,12,18.2,12,18.6,12,18.2,12,7,12
2019-06-27T22:20+00:00,5904,0,11,0,11,334,12,332,12,5.9,6.0,12,12,9.6,12,995.7,12,,,33,12,0.0,12,0,12,,,0,12,25.8,12,25.7,12,23.8,12,23.2,12,23.3,12,23.1,12,18.3,12,18.4,12,18.1,12,19,12
2019-06-27T22:30+00:00,5904,0,11,0,11,329,12,331,12,4.9,5.0,12,12,8.9,12,995.7,12,,,33,12,0.0,12,0,12,,,0,12,25.7,12,25.6,12,23.8,12,23.0,12,23.1,12,23.0,12,18.3,12,18.6,12,18.2,12,22,12
2019-06-27T22:40+00:00,5904,0,11,0,11,328,12,326,12,4.5,4.6,12,12,7.8,12,995.7,12,,,34,12,0.0,12,0,12,,,0,12,25.7,12,25.6,12,23.8,12,22.7,12,23.0,12,22.7,12,17.9,12,18.2,12,17.9,12,36,12
2019-06-27T22:50+00:00,5904,0,11,0,11,323,12,328,12,4.7,4.8,12,12,7.7,12,995.7,12,,,34,12,0.0,12,0,12,,,0,12,25.6,12,25.6,12,23.8,12,22.6,12,22.8,12,22.6,12,18.0,12,18.0,12,17.9,12,42,12
2019-06-27T23:00+00:00,5904,0,11,0,11,323,12,328,12,4.9,5.0,12,12,8.2,12,995.7,12,,,36,12,0.0,12,0,12,,,0,12,25.5,12,25.6,12,23.8,12,22.3,12,22.6,12,22.3,12,17.7,12,18.0,12,17.7,12,58,12
2019-06-27T23:10+00:00,5904,0,11,0,11,326,12,337,12,4.3,4.4,12,12,7.6,12,995.7,12,,,36,12,0.0,12,0,12,,,0,12,25.5,12,25.6,12,23.8,12,22.2,12,22.4,12,22.2,12,16.9,12,17.6,12,16.9,12,6,12
2019-06-27T23:20+00:00,5904,0,11,0,11,321,12,335,12,4.6,4.6,12,12,7.6,12,995.7,12,,,37,12,0.0,12,0,12,,,0,12,25.4,12,25.6,12,23.8,12,21.9,12,22.2,12,21.9,12,16.9,12,17.1,12,16.9,12,12,12
2019-06-27T23:30+00:00,5904,0,11,0,11,321,12,326,12,4.2,4.2,12,12,7.6,12,995.7,12,,,38,12,0.0,12,0,12,,,0,12,25.3,12,25.5,12,23.8,12,21.6,12,21.9,12,21.6,12,16.7,12,17.0,12,16.7,12,21,12
2019-06-27T23:40+00:00,5904,0,11,0,11,322,12,326,12,3.8,3.9,12,12,7.6,12,995.6,12,,,38,12,0.0,12,0,12,,,0,12,25.3,12,25.5,12,23.8,12,21.5,12,21.6,12,21.5,12,16.1,12,16.6,12,16.1,12,34,12
2019-06-27T23:50+00:00,5904,0,11,0,11,329,12,332,12,3.8,3.9,12,12,6.5,12,995.7,12,,,40,12,0.0,12,0,12,,,0,12,25.2,12,25.5,12,23.8,12,21.1,12,21.4,12,21.1,12,16.0,12,16.2,12,16.0,12,42,12
2019-06-28T00:00+00:00,5904,0,11,0,11,325,12,318,12,3.7,3.8,12,12,6.3,12,995.6,12,,,40,12,0.0,12,0,12,,,0,12,25.2,12,25.5,12,23.8,12,21.0,12,21.0,12,20.9,12,15.7,12,15.9,12,15.6,12,59,12
2019-06-28T00:10+00:00,5904,0,11,0,11,323,12,323,12,4.2,4.3,12,12,7.7,12,995.7,12,,,40,12,0.0,12,0,12,,,0,12,25.1,12,25.4,12,23.9,12,21.0,12,21.0,12,20.9,12,15.6,12,15.7,12,15.5,12,5,12
2019-06-28T00:20+00:00,5904,0,11,0,11,324,12,313,12,4.6,4.7,12,12,8.1,12,995.6,12,,,41,12,0.0,12,0,12,,,0,12,25.1,12,25.4,12,23.9,12,20.7,12,20.9,12,20.7,12,15.7,12,15.7,12,15.4,12,11,12
2019-06-28T00:30+00:00,5904,0,11,0,11,325,12,321,12,4.4,4.5,12,12,7.5,12,995.7,12,,,41,12,0.0,12,0,12,,,0,12,25.0,12,25.4,12,23.9,12,20.7,12,20.8,12,20.7,12,15.9,12,15.9,12,15.7,12,21,12
2019-06-28T00:40+00:00,5904,0,11,0,11,324,12,325,12,4.2,4.3,12,12,7.1,12,995.7,12,,,42,12,0.0,12,0,12,,,0,12,24.9,12,25.4,12,23.9,12,20.4,12,20.6,12,20.3,12,15.4,12,15.8,12,15.4,12,30,12
2019-06-28T00:50+00:00,5904,0,11,0,11,326,12,329,12,4.4,4.5,12,12,7.8,12,995.7,12,,,43,12,0.0,12,0,12,,,0,12,24.9,12,25.3,12,23.9,12,20.2,12,20.4,12,20.2,12,15.5,12,15.5,12,15.2,12,43,12
2019-06-28T01:00+00:00,5904,0,11,0,11,327,12,327,12,4.0,4.1,12,12,7.0,12,995.7,12,,,43,12,0.0,12,0,12,,,0,12,24.8,12,25.3,12,23.9,12,20.1,12,20.3,12,20.1,12,15.2,12,15.5,12,15.2,12,51,12
2019-06-28T01:10+00:00,5904,0,11,0,11,322,12,321,12,3.6,3.7,12,12,6.3,12,995.7,12,,,44,12,0.0,12,0,12,,,0,12,24.8,12,25.3,12,23.9,12,19.9,12,20.1,12,19.9,12,14.6,12,15.2,12,14.6,12,2,12
2019-06-28T01:20+00:00,5904,0,11,0,11,317,12,319,12,4.0,4.1,12,12,7.9,12,995.7,12,,,44,12,0.0,12,0,12,,,0,12,24.7,12,25.3,12,23.9,12,19.9,12,19.9,12,19.7,12,14.6,12,14.6,12,14.4,12,18,12
2019-06-28T01:30+00:00,5904,0,11,0,11,315,12,309,12,4.3,4.4,12,12,8.4,12,995.8,12,,,44,12,0.0,12,0,12,,,0,12,24.6,12,25.2,12,23.9,12,19.7,12,20.0,12,19.7,12,14.6,12,14.8,12,14.6,12,21,12
2019-06-28T01:40+00:00,5904,0,11,0,11,314,12,306,12,4.6,4.7,12,12,8.0,12,995.8,12,,,45,12,0.0,12,0,12,,,0,12,24.6,12,25.2,12,23.9,12,19.6,12,19.8,12,19.6,12,14.5,12,14.6,12,14.3,12,38,12
2019-06-28T01:50+00:00,5904,0,11,0,11,313,12,317,12,4.5,4.6,12,12,7.5,12,995.8,12,,,45,12,0.0,12,0,12,,,0,12,24.5,12,25.2,12,23.9,12,19.5,12,19.7,12,19.5,12,14.3,12,14.7,12,14.3,12,43,12
2019-06-28T02:00+00:00,5904,0,11,0,11,309,12,309,12,4.5,4.6,12,12,7.2,12,995.8,12,,,45,12,0.0,12,0,12,,,0,12,24.5,12,25.2,12,23.9,12,19.4,12,19.5,12,19.4,12,14.1,12,14.3,12,14.1,12,54,12
2019-06-28T02:10+00:00,5904,0,11,0,11,311,12,316,12,5.5,5.6,12,12,9.1,12,995.8,12,,,46,12,0.0,12,0,12,,,0,12,24.4,12,25.1,12,23.9,12,19.4,12,19.4,12,19.4,12,14.4,12,14.4,12,13.9,12,7,12
2019-06-28T02:20+00:00,5904,0,11,0,11,316,12,310,12,4.1,4.2,12,12,7.9,12,995.9,12,,,46,12,0.0,12,0,12,,,0,12,24.4,12,25.1,12,23.9,12,19.2,12,19.4,12,19.2,12,14.5,12,14.5,12,14.4,12,10,12
2019-06-28T02:30+00:00,5904,0,12,0,11,330,12,337,12,2.3,2.4,12,12,5.1,12,996.1,12,,,48,12,0.0,12,0,12,,,0,12,24.3,12,25.1,12,23.9,12,18.7,12,19.2,12,18.7,12,14.1,12,14.5,12,14.1,12,20,12
2019-06-28T02:40+00:00,5904,0,12,0,11,325,12,332,12,3.0,3.1,12,12,6.1,12,996.2,12,,,47,12,0.0,12,0,12,,,0,12,24.3,12,25.1,12,23.9,12,18.9,12,18.9,12,18.7,12,13.8,12,14.0,12,13.8,12,38,12
2019-06-28T02:50+00:00,5904,2,12,2,11,320,12,307,12,3.1,3.2,12,12,5.8,12,996.3,12,,,49,12,0.0,12,0,12,,,0,12,24.2,12,25.0,12,23.9,12,18.6,12,18.9,12,18.6,12,13.5,12,13.9,12,13.5,12,48,12
2019-06-28T03:00+00:00,5904,4,12,4,12,326,12,329,12,3.7,3.8,12,12,5.9,12,996.3,12,,,47,12,0.0,12,0,12,,,0,12,24.2,12,25.0,12,23.9,12,18.8,12,18.8,12,18.6,12,13.9,12,13.9,12,13.4,12,51,12
2019-06-28T03:10+00:00,5904,9,12,8,12,338,12,346,12,3.1,3.1,12,12,5.3,12,996.3,12,,,48,12,0.0,12,0,12,,,0,12,24.1,12,25.0,12,23.9,12,18.6,12,18.8,12,18.6,12,13.8,12,13.9,12,13.8,12,1,12
2019-06-28T03:20+00:00,5904,17,12,14,12,349,12,353,12,3.6,3.7,12,12,5.5,12,996.5,12,,,47,12,0.0,12,0,12,,,181,12,24.1,12,24.9,12,23.9,12,18.7,12,18.7,12,18.5,12,14.4,12,14.4,12,13.7,12,19,12
